algorithm,generator,m,seed,0
Lookahead 15,Constant,3,5,3825.0
Lookahead 15,Constant,3,6,3825.0
Lookahead 15,Constant,3,7,3825.0
Lookahead 15,Constant,3,8,3825.0
Lookahead 15,Constant,3,9,3825.0
Lookahead 15,Constant,4,0,2888.0
Lookahead 15,Constant,4,1,2888.0
Lookahead 15,Constant,4,2,2888.0
Lookahead 15,Constant,4,3,2888.0
Lookahead 15,Constant,4,4,2888.0
Lookahead 15,Constant,4,5,2888.0
Lookahead 15,Constant,4,6,2888.0
Lookahead 15,Constant,4,7,2888.0
Lookahead 15,Constant,4,8,2888.0
Lookahead 15,Constant,4,9,2888.0
Lookahead 15,Constant,5,0,2325.0
Lookahead 15,Constant,5,1,2325.0
Lookahead 15,Constant,5,2,2325.0
Lookahead 15,Constant,5,3,2325.0
Lookahead 15,Constant,5,4,2325.0
Lookahead 15,Constant,5,5,2325.0
Lookahead 15,Constant,5,6,2325.0
Lookahead 15,Constant,5,7,2325.0
Lookahead 15,Constant,5,8,2325.0
Lookahead 15,Constant,5,9,2325.0
Lookahead 15,Constant,6,0,1950.0
Lookahead 15,Constant,6,1,1950.0
Lookahead 15,Constant,6,2,1950.0
Lookahead 15,Constant,6,3,1950.0
Lookahead 15,Constant,6,4,1950.0
Lookahead 15,Constant,6,5,1950.0
Lookahead 15,Constant,6,6,1950.0
Lookahead 15,Constant,6,7,1950.0
Lookahead 15,Constant,6,8,1950.0
Lookahead 15,Constant,6,9,1950.0
Lookahead 15,+1 Increasing,1,0,1136275.0
Lookahead 15,+1 Increasing,1,1,1136275.0
Lookahead 15,+1 Increasing,1,2,1136275.0
Lookahead 15,+1 Increasing,1,3,1136275.0
Lookahead 15,+1 Increasing,1,4,1136275.0
Lookahead 15,+1 Increasing,1,5,1136275.0
Lookahead 15,+1 Increasing,1,6,1136275.0
Lookahead 15,+1 Increasing,1,7,1136275.0
Lookahead 15,+1 Increasing,1,8,1136275.0
Lookahead 15,+1 Increasing,1,9,1136275.0
Lookahead 15,+1 Increasing,2,0,562883.0
Lookahead 15,+1 Increasing,2,1,562883.0
Lookahead 15,+1 Increasing,2,2,562883.0
Lookahead 15,+1 Increasing,2,3,562883.0
Lookahead 15,+1 Increasing,2,4,562883.0
Lookahead 15,+1 Increasing,2,5,562883.0
Lookahead 15,+1 Increasing,2,6,562883.0
Lookahead 15,+1 Increasing,2,7,562883.0
Lookahead 15,+1 Increasing,2,8,562883.0
Lookahead 15,+1 Increasing,2,9,562883.0
Lookahead 15,+1 Increasing,3,0,372794.0
Lookahead 15,+1 Increasing,3,1,372794.0
Lookahead 15,+1 Increasing,3,2,372794.0
Lookahead 15,+1 Increasing,3,3,372794.0
Lookahead 15,+1 Increasing,3,4,372794.0
Lookahead 15,+1 Increasing,3,5,372794.0
Lookahead 15,+1 Increasing,3,6,372794.0
Lookahead 15,+1 Increasing,3,7,372794.0
Lookahead 15,+1 Increasing,3,8,372794.0
Lookahead 15,+1 Increasing,3,9,372794.0
Lookahead 15,+1 Increasing,4,0,278346.0
Lookahead 15,+1 Increasing,4,1,278346.0
Lookahead 15,+1 Increasing,4,2,278346.0
Lookahead 15,+1 Increasing,4,3,278346.0
Lookahead 15,+1 Increasing,4,4,278346.0
Lookahead 15,+1 Increasing,4,5,278346.0
Lookahead 15,+1 Increasing,4,6,278346.0
Lookahead 15,+1 Increasing,4,7,278346.0
Lookahead 15,+1 Increasing,4,8,278346.0
Lookahead 15,+1 Increasing,4,9,278346.0
Lookahead 15,+1 Increasing,5,0,221964.0
Lookahead 15,+1 Increasing,5,1,221964.0
Lookahead 15,+1 Increasing,5,2,221964.0
Lookahead 15,+1 Increasing,5,3,221964.0
Lookahead 15,+1 Increasing,5,4,221964.0
Lookahead 15,+1 Increasing,5,5,221964.0
Lookahead 15,+1 Increasing,5,6,221964.0
Lookahead 15,+1 Increasing,5,7,221964.0
Lookahead 15,+1 Increasing,5,8,221964.0
Lookahead 15,+1 Increasing,5,9,221964.0
Lookahead 15,+1 Increasing,6,0,184736.0
Lookahead 15,+1 Increasing,6,1,184736.0
Lookahead 15,+1 Increasing,6,2,184736.0
Lookahead 15,+1 Increasing,6,3,184736.0
Lookahead 15,+1 Increasing,6,4,184736.0
Lookahead 15,+1 Increasing,6,5,184736.0
Lookahead 15,+1 Increasing,6,6,184736.0
Lookahead 15,+1 Increasing,6,7,184736.0
Lookahead 15,+1 Increasing,6,8,184736.0
Lookahead 15,+1 Increasing,6,9,184736.0
Lookahead 15,-1 Decreasing,1,0,573800.0
Lookahead 15,-1 Decreasing,1,1,573800.0
Lookahead 15,-1 Decreasing,1,2,573800.0
Lookahead 15,-1 Decreasing,1,3,573800.0
Lookahead 15,-1 Decreasing,1,4,573800.0
Lookahead 15,-1 Decreasing,1,5,573800.0
Lookahead 15,-1 Decreasing,1,6,573800.0
Lookahead 15,-1 Decreasing,1,7,573800.0
Lookahead 15,-1 Decreasing,1,8,573800.0
Lookahead 15,-1 Decreasing,1,9,573800.0
Lookahead 15,-1 Decreasing,2,0,289750.0
Lookahead 15,-1 Decreasing,2,1,289750.0
Lookahead 15,-1 Decreasing,2,2,289750.0
Lookahead 15,-1 Decreasing,2,3,289750.0
Lookahead 15,-1 Decreasing,2,4,289750.0
Lookahead 15,-1 Decreasing,2,5,289750.0
Lookahead 15,-1 Decreasing,2,6,289750.0
Lookahead 15,-1 Decreasing,2,7,289750.0
Lookahead 15,-1 Decreasing,2,8,289750.0
Lookahead 15,-1 Decreasing,2,9,289750.0
Lookahead 15,-1 Decreasing,3,0,195075.0
Lookahead 15,-1 Decreasing,3,1,195075.0
Lookahead 15,-1 Decreasing,3,2,195075.0
Lookahead 15,-1 Decreasing,3,3,195075.0
Lookahead 15,-1 Decreasing,3,4,195075.0
Lookahead 15,-1 Decreasing,3,5,195075.0
Lookahead 15,-1 Decreasing,3,6,195075.0
Lookahead 15,-1 Decreasing,3,7,195075.0
Lookahead 15,-1 Decreasing,3,8,195075.0
Lookahead 15,-1 Decreasing,3,9,195075.0
Lookahead 15,-1 Decreasing,4,0,147744.0
Lookahead 15,-1 Decreasing,4,1,147744.0
Lookahead 15,-1 Decreasing,4,2,147744.0
Lookahead 15,-1 Decreasing,4,3,147744.0
Lookahead 15,-1 Decreasing,4,4,147744.0
Lookahead 15,-1 Decreasing,4,5,147744.0
Lookahead 15,-1 Decreasing,4,6,147744.0
Lookahead 15,-1 Decreasing,4,7,147744.0
Lookahead 15,-1 Decreasing,4,8,147744.0
Lookahead 15,-1 Decreasing,4,9,147744.0
Lookahead 15,-1 Decreasing,5,0,119350.0
Lookahead 15,-1 Decreasing,5,1,119350.0
Lookahead 15,-1 Decreasing,5,2,119350.0
Lookahead 15,-1 Decreasing,5,3,119350.0
Lookahead 15,-1 Decreasing,5,4,119350.0
Lookahead 15,-1 Decreasing,5,5,119350.0
Lookahead 15,-1 Decreasing,5,6,119350.0
Lookahead 15,-1 Decreasing,5,7,119350.0
Lookahead 15,-1 Decreasing,5,8,119350.0
Lookahead 15,-1 Decreasing,5,9,119350.0
Lookahead 15,-1 Decreasing,6,0,100425.0
Lookahead 15,-1 Decreasing,6,1,100425.0
Lookahead 15,-1 Decreasing,6,2,100425.0
Lookahead 15,-1 Decreasing,6,3,100425.0
Lookahead 15,-1 Decreasing,6,4,100425.0
Lookahead 15,-1 Decreasing,6,5,100425.0
Lookahead 15,-1 Decreasing,6,6,100425.0
Lookahead 15,-1 Decreasing,6,7,100425.0
Lookahead 15,-1 Decreasing,6,8,100425.0
Lookahead 15,-1 Decreasing,6,9,100425.0
Lookahead 15,Random Small,1,0,530356.0
Lookahead 15,Random Small,1,1,570376.0
Lookahead 15,Random Small,1,2,618096.0
Lookahead 15,Random Small,1,3,538965.0
Lookahead 15,Random Small,1,4,561069.0
Lookahead 15,Random Small,1,5,535245.0
Lookahead 15,Random Small,1,6,594210.0
Lookahead 15,Random Small,1,7,567170.0
Lookahead 15,Random Small,1,8,569481.0
Lookahead 15,Random Small,1,9,593288.0
Lookahead 15,Random Small,2,0,251407.0
Lookahead 15,Random Small,2,1,266724.0
Lookahead 15,Random Small,2,2,295864.0
Lookahead 15,Random Small,2,3,253490.0
Lookahead 15,Random Small,2,4,268498.0
Lookahead 15,Random Small,2,5,250289.0
Lookahead 15,Random Small,2,6,282923.0
Lookahead 15,Random Small,2,7,268266.0
Lookahead 15,Random Small,2,8,270139.0
Lookahead 15,Random Small,2,9,282335.0
Lookahead 15,Random Small,3,0,167710.0
Lookahead 15,Random Small,3,1,176126.0
Lookahead 15,Random Small,3,2,196819.0
Lookahead 15,Random Small,3,3,168384.0
Lookahead 15,Random Small,3,4,177969.0
Lookahead 15,Random Small,3,5,166575.0
Lookahead 15,Random Small,3,6,188866.0
Lookahead 15,Random Small,3,7,178097.0
Lookahead 15,Random Small,3,8,179195.0
Lookahead 15,Random Small,3,9,188028.0
Lookahead 15,Random Small,4,0,125262.0
Lookahead 15,Random Small,4,1,133538.0
Lookahead 15,Random Small,4,2,147887.0
Lookahead 15,Random Small,4,3,126485.0
Lookahead 15,Random Small,4,4,133909.0
Lookahead 15,Random Small,4,5,125044.0
Lookahead 15,Random Small,4,6,141710.0
Lookahead 15,Random Small,4,7,133590.0
Lookahead 15,Random Small,4,8,134376.0
Lookahead 15,Random Small,4,9,140385.0
Lookahead 15,Random Small,5,0,100529.0
Lookahead 15,Random Small,5,1,107310.0
Lookahead 15,Random Small,5,2,118850.0
Lookahead 15,Random Small,5,3,101985.0
Lookahead 15,Random Small,5,4,107458.0
Lookahead 15,Random Small,5,5,100969.0
Lookahead 15,Random Small,5,6,114182.0
Lookahead 15,Random Small,5,7,107631.0
Lookahead 15,Random Small,5,8,107935.0
Lookahead 15,Random Small,5,9,113087.0
Lookahead 15,Random Small,6,0,84601.0
Lookahead 15,Random Small,6,1,89612.0
Lookahead 15,Random Small,6,2,99491.0
Lookahead 15,Random Small,6,3,85301.0
Lookahead 15,Random Small,6,4,89976.0
Lookahead 15,Random Small,6,5,84487.0
Lookahead 15,Random Small,6,6,95750.0
Lookahead 15,Random Small,6,7,90277.0
Lookahead 15,Random Small,6,8,90899.0
Lookahead 15,Random Small,6,9,94900.0
Lookahead 15,Random Small Span Large,1,0,1133030356.0
Lookahead 15,Random Small Span Large,1,1,1133070376.0
Lookahead 15,Random Small Span Large,1,2,1133118096.0
Lookahead 15,Random Small Span Large,1,3,1133038965.0
Lookahead 15,Random Small Span Large,1,4,1133061069.0
Lookahead 15,Random Small Span Large,1,5,1133035245.0
Lookahead 15,Random Small Span Large,1,6,1133094210.0
Lookahead 15,Random Small Span Large,1,7,1133067170.0
Lookahead 15,Random Small Span Large,1,8,1133069481.0
Lookahead 15,Random Small Span Large,1,9,1133093288.0
Lookahead 15,Random Small Span Large,2,0,570255769.0
Lookahead 15,Random Small Span Large,2,1,570273266.0
Lookahead 15,Random Small Span Large,2,2,570299610.0
Lookahead 15,Random Small Span Large,2,3,570259373.0
Lookahead 15,Random Small Span Large,2,4,570272180.0
Lookahead 15,Random Small Span Large,2,5,570256445.0
Lookahead 15,Random Small Span Large,2,6,570287357.0
Lookahead 15,Random Small Span Large,2,7,570271905.0
Lookahead 15,Random Small Span Large,2,8,570273841.0
Lookahead 15,Random Small Span Large,2,9,570285930.0
Lookahead 15,Random Small Span Large,3,0,382669127.0
Lookahead 15,Random Small Span Large,3,1,382680182.0
Lookahead 15,Random Small Span Large,3,2,382698760.0
Lookahead 15,Random Small Span Large,3,3,382671261.0
Lookahead 15,Random Small Span Large,3,4,382679835.0
Lookahead 15,Random Small Span Large,3,5,382669645.0
Lookahead 15,Random Small Span Large,3,6,382690884.0
Lookahead 15,Random Small Span Large,3,7,382680676.0
Lookahead 15,Random Small Span Large,3,8,382681252.0
Lookahead 15,Random Small Span Large,3,9,382690128.0
Lookahead 15,Random Small Span Large,4,0,288926966.0
Lookahead 15,Random Small Span Large,4,1,288935535.0
Lookahead 15,Random Small Span Large,4,2,288949400.0
Lookahead 15,Random Small Span Large,4,3,288928240.0
Lookahead 15,Random Small Span Large,4,4,288935327.0
Lookahead 15,Random Small Span Large,4,5,288927229.0
Lookahead 15,Random Small Span Large,4,6,288943530.0
Lookahead 15,Random Small Span Large,4,7,288935540.0
Lookahead 15,Random Small Span Large,4,8,288936044.0
Lookahead 15,Random Small Span Large,4,9,288942172.0
Lookahead 15,Random Small Span Large,5,0,232601676.0
Lookahead 15,Random Small Span Large,5,1,232608488.0
Lookahead 15,Random Small Span Large,5,2,232619346.0
Lookahead 15,Random Small Span Large,5,3,232602909.0
Lookahead 15,Random Small Span Large,5,4,232608055.0
Lookahead 15,Random Small Span Large,5,5,232602024.0
Lookahead 15,Random Small Span Large,5,6,232615058.0
Lookahead 15,Random Small Span Large,5,7,232608703.0
Lookahead 15,Random Small Span Large,5,8,232608974.0
Lookahead 15,Random Small Span Large,5,9,232614213.0
Lookahead 15,Random Small Span Large,6,0,195085301.0
Lookahead 15,Random Small Span Large,6,1,195090519.0
Lookahead 15,Random Small Span Large,6,2,195100121.0
Lookahead 15,Random Small Span Large,6,3,195085959.0
Lookahead 15,Random Small Span Large,6,4,195090698.0
Lookahead 15,Random Small Span Large,6,5,195085134.0
Lookahead 15,Random Small Span Large,6,6,195096054.0
Lookahead 15,Random Small Span Large,6,7,195090892.0
Lookahead 15,Random Small Span Large,6,8,195091325.0
Lookahead 15,Random Small Span Large,6,9,195095877.0
Lookahead 15,Random Large Span Large,1,0,5422749464.0
Lookahead 15,Random Large Span Large,1,1,5572882584.0
Lookahead 15,Random Large Span Large,1,2,5743693475.0
Lookahead 15,Random Large Span Large,1,3,5387839640.0
Lookahead 15,Random Large Span Large,1,4,5492177016.0
Lookahead 15,Random Large Span Large,1,5,5660636743.0
Lookahead 15,Random Large Span Large,1,6,5294003111.0
Lookahead 15,Random Large Span Large,1,7,5809163255.0
Lookahead 15,Random Large Span Large,1,8,5737961450.0
Lookahead 15,Random Large Span Large,1,9,5973587559.0
Lookahead 15,Random Large Span Large,2,0,2569025344.0
Lookahead 15,Random Large Span Large,2,1,2632158943.0
Lookahead 15,Random Large Span Large,2,2,2724087113.0
Lookahead 15,Random Large Span Large,2,3,2502932292.0
Lookahead 15,Random Large Span Large,2,4,2605035144.0
Lookahead 15,Random Large Span Large,2,5,2706278436.0
Lookahead 15,Random Large Span Large,2,6,2515148006.0
Lookahead 15,Random Large Span Large,2,7,2760893872.0
Lookahead 15,Random Large Span Large,2,8,2720904669.0
Lookahead 15,Random Large Span Large,2,9,2850395246.0
Lookahead 15,Random Large Span Large,3,0,1698345741.0
Lookahead 15,Random Large Span Large,3,1,1748100461.0
Lookahead 15,Random Large Span Large,3,2,1809029510.0
Lookahead 15,Random Large Span Large,3,3,1664505533.0
Lookahead 15,Random Large Span Large,3,4,1731654260.0
Lookahead 15,Random Large Span Large,3,5,1788336008.0
Lookahead 15,Random Large Span Large,3,6,1664173754.0
Lookahead 15,Random Large Span Large,3,7,1839509556.0
Lookahead 15,Random Large Span Large,3,8,1798906848.0
Lookahead 15,Random Large Span Large,3,9,1892927211.0
Lookahead 15,Random Large Span Large,4,0,1278624230.0
Lookahead 15,Random Large Span Large,4,1,1316252404.0
Lookahead 15,Random Large Span Large,4,2,1358342133.0
Lookahead 15,Random Large Span Large,4,3,1259667783.0
Lookahead 15,Random Large Span Large,4,4,1304236013.0
Lookahead 15,Random Large Span Large,4,5,1339835294.0
Lookahead 15,Random Large Span Large,4,6,1248143739.0
Lookahead 15,Random Large Span Large,4,7,1379802384.0
Lookahead 15,Random Large Span Large,4,8,1358531087.0
Lookahead 15,Random Large Span Large,4,9,1427018261.0
Lookahead 15,Random Large Span Large,5,0,1028019665.0
Lookahead 15,Random Large Span Large,5,1,1061948811.0
Lookahead 15,Random Large Span Large,5,2,1090789317.0
Lookahead 15,Random Large Span Large,5,3,1009717859.0
Lookahead 15,Random Large Span Large,5,4,1048537888.0
Lookahead 15,Random Large Span Large,5,5,1080398527.0
Lookahead 15,Random Large Span Large,5,6,1004746367.0
Lookahead 15,Random Large Span Large,5,7,1110752111.0
Lookahead 15,Random Large Span Large,5,8,1090172834.0
Lookahead 15,Random Large Span Large,5,9,1145988182.0
Lookahead 15,Random Large Span Large,6,0,865137429.0
Lookahead 15,Random Large Span Large,6,1,887496601.0
Lookahead 15,Random Large Span Large,6,2,913262331.0
Lookahead 15,Random Large Span Large,6,3,845383763.0
Lookahead 15,Random Large Span Large,6,4,877610630.0
Lookahead 15,Random Large Span Large,6,5,906774762.0
Lookahead 15,Random Large Span Large,6,6,844276741.0
Lookahead 15,Random Large Span Large,6,7,930847818.0
Lookahead 15,Random Large Span Large,6,8,911022390.0
Lookahead 15,Random Large Span Large,6,9,958025524.0
Lookahead 15,"Random Half Low, Half High",1,0,8157856.0
Lookahead 15,"Random Half Low, Half High",1,1,8197876.0
Lookahead 15,"Random Half Low, Half High",1,2,8245596.0
Lookahead 15,"Random Half Low, Half High",1,3,8166465.0
Lookahead 15,"Random Half Low, Half High",1,4,8188569.0
Lookahead 15,"Random Half Low, Half High",1,5,8162745.0
Lookahead 15,"Random Half Low, Half High",1,6,8221710.0
Lookahead 15,"Random Half Low, Half High",1,7,8194670.0
Lookahead 15,"Random Half Low, Half High",1,8,8196981.0
Lookahead 15,"Random Half Low, Half High",1,9,8220788.0
Lookahead 15,"Random Half Low, Half High",2,0,3922609.0
Lookahead 15,"Random Half Low, Half High",2,1,3985584.0
Lookahead 15,"Random Half Low, Half High",2,2,4010315.0
Lookahead 15,"Random Half Low, Half High",2,3,3970944.0
Lookahead 15,"Random Half Low, Half High",2,4,3964170.0
Lookahead 15,"Random Half Low, Half High",2,5,3946209.0
Lookahead 15,"Random Half Low, Half High",2,6,3978401.0
Lookahead 15,"Random Half Low, Half High",2,7,3963645.0
Lookahead 15,"Random Half Low, Half High",2,8,3986439.0
Lookahead 15,"Random Half Low, Half High",2,9,3954360.0
Lookahead 15,"Random Half Low, Half High",3,0,2657447.0
Lookahead 15,"Random Half Low, Half High",3,1,2660453.0
Lookahead 15,"Random Half Low, Half High",3,2,2669324.0
Lookahead 15,"Random Half Low, Half High",3,3,2659957.0
Lookahead 15,"Random Half Low, Half High",3,4,2685026.0
Lookahead 15,"Random Half Low, Half High",3,5,2660418.0
Lookahead 15,"Random Half Low, Half High",3,6,2678147.0
Lookahead 15,"Random Half Low, Half High",3,7,2677547.0
Lookahead 15,"Random Half Low, Half High",3,8,2674666.0
Lookahead 15,"Random Half Low, Half High",3,9,2683366.0
Lookahead 15,"Random Half Low, Half High",4,0,1985805.0
Lookahead 15,"Random Half Low, Half High",4,1,2009926.0
Lookahead 15,"Random Half Low, Half High",4,2,2028038.0
Lookahead 15,"Random Half Low, Half High",4,3,1992289.0
Lookahead 15,"Random Half Low, Half High",4,4,2005100.0
Lookahead 15,"Random Half Low, Half High",4,5,2007583.0
Lookahead 15,"Random Half Low, Half High",4,6,2011710.0
Lookahead 15,"Random Half Low, Half High",4,7,2016669.0
Lookahead 15,"Random Half Low, Half High",4,8,2012407.0
Lookahead 15,"Random Half Low, Half High",4,9,2006032.0
Lookahead 15,"Random Half Low, Half High",5,0,1597852.0
Lookahead 15,"Random Half Low, Half High",5,1,1612781.0
Lookahead 15,"Random Half Low, Half High",5,2,1619761.0
Lookahead 15,"Random Half Low, Half High",5,3,1604051.0
Lookahead 15,"Random Half Low, Half High",5,4,1613407.0
Lookahead 15,"Random Half Low, Half High",5,5,1610544.0
Lookahead 15,"Random Half Low, Half High",5,6,1621628.0
Lookahead 15,"Random Half Low, Half High",5,7,1614639.0
Lookahead 15,"Random Half Low, Half High",5,8,1621264.0
Lookahead 15,"Random Half Low, Half High",5,9,1614478.0
Lookahead 15,"Random Half Low, Half High",6,0,1334633.0
Lookahead 15,"Random Half Low, Half High",6,1,1352641.0
Lookahead 15,"Random Half Low, Half High",6,2,1356773.0
Lookahead 15,"Random Half Low, Half High",6,3,1346534.0
Lookahead 15,"Random Half Low, Half High",6,4,1344931.0
Lookahead 15,"Random Half Low, Half High",6,5,1348239.0
Lookahead 15,"Random Half Low, Half High",6,6,1362055.0
Lookahead 15,"Random Half Low, Half High",6,7,1351282.0
Lookahead 15,"Random Half Low, Half High",6,8,1357611.0
Lookahead 15,"Random Half Low, Half High",6,9,1353658.0
Lookahead 15,"Random Half High, Half Low",1,0,3122901.0
Lookahead 15,"Random Half High, Half Low",1,1,3083032.0
Lookahead 15,"Random Half High, Half Low",1,2,3173477.0
Lookahead 15,"Random Half High, Half Low",1,3,3094209.0
Lookahead 15,"Random Half High, Half Low",1,4,3147605.0
Lookahead 15,"Random Half High, Half Low",1,5,3089020.0
Lookahead 15,"Random Half High, Half Low",1,6,3138322.0
